replicate	generation	lineage	n_individuals	mean_fitness	mean_phenotype	sd_phenotype	mean_optimum
pl_sweep	491	pdav-N	50000	0.998076	0.000597986	0.100086	-0.0
pl_sweep	491	mixed	30000	0.999652	-0.000849304	0.0998479	0.0
pl_sweep	491	rot	20000	0.999465	0.000279403	0.100655	0.0
pl_sweep	492	pdav-N	50000	0.998072	4.72297e-05	0.100209	-0.0
pl_sweep	492	mixed	30000	0.999648	0.00035787	0.100391	0.0
pl_sweep	492	rot	20000	0.999476	0.000132302	0.0996314	0.0
pl_sweep	493	pdav-N	50000	0.99806	-0.000418758	0.100505	-0.0
pl_sweep	493	mixed	30000	0.999655	0.000180324	0.0994819	0.0
pl_sweep	493	rot	20000	0.999474	-0.000115542	0.0997728	0.0
pl_sweep	494	pdav-N	50000	0.998086	-0.0009245	0.0998161	-0.0
pl_sweep	494	mixed	30000	0.999654	-0.000191595	0.0995775	0.0
pl_sweep	494	rot	20000	0.999481	-0.000182642	0.0991434	0.0
pl_sweep	495	pdav-N	50000	0.998065	-0.000313726	0.100383	-0.0
pl_sweep	495	mixed	30000	0.999651	0.000557078	0.0999829	0.0
pl_sweep	495	rot	20000	0.999481	-0.000322723	0.0990798	0.0
pl_sweep	496	pdav-N	50000	0.998061	2.0799e-05	0.100492	-0.0
pl_sweep	496	mixed	30000	0.99965	0.00031484	0.100142	0.0
pl_sweep	496	rot	20000	0.999477	0.000562135	0.0995375	0.0
pl_sweep	497	pdav-N	50000	0.99809	0.000432839	0.0997248	-0.0
pl_sweep	497	mixed	30000	0.999648	-0.000795785	0.100448	0.0
pl_sweep	497	rot	20000	0.999473	4.13199e-05	0.0999094	0.0
pl_sweep	498	pdav-N	50000	0.99807	-0.000277108	0.100252	-0.0
pl_sweep	498	mixed	30000	0.99965	0.000400509	0.100159	0.0
pl_sweep	498	rot	20000	0.999469	0.00165653	0.100263	0.0
pl_sweep	499	pdav-N	50000	0.998089	-1.51539e-05	0.0997638	-0.0
pl_sweep	499	mixed	30000	0.999655	-0.000659563	0.0994814	0.0
pl_sweep	499	rot	20000	0.999461	0.000811031	0.10099	0.0
pl_sweep	500	pdav-N	50000	0.998083	-0.000181616	0.0998946	-0.0
pl_sweep	500	mixed	30000	0.999646	0.000799427	0.100641	0.0
pl_sweep	500	rot	20000	0.999456	-0.000166785	0.101504	0.0
pl_sweep	501	pdav-N	50000	0.99807	-0.00042866	0.100256	-0.0
pl_sweep	501	mixed	30000	0.99965	-0.000136416	0.100108	0.0
pl_sweep	501	rot	20000	0.999478	0.00125534	0.0993955	0.0
pl_sweep	502	pdav-N	50000	0.998072	-0.000371462	0.100188	-0.0
pl_sweep	502	mixed	30000	0.999649	2.95431e-05	0.100337	0.0
pl_sweep	502	rot	20000	0.999467	-0.00046414	0.100476	0.0
pl_sweep	503	pdav-N	50000	0.998087	-0.00104731	0.0997887	-0.0
pl_sweep	503	mixed	30000	0.999656	-0.000833413	0.0992164	0.0
pl_sweep	503	rot	20000	0.999469	-0.000144437	0.10028	0.0
pl_sweep	504	pdav-N	50000	0.998085	-0.000426626	0.0998661	-0.0
pl_sweep	504	mixed	30000	0.999651	0.000307643	0.099977	0.0
pl_sweep	504	rot	20000	0.999467	0.000351092	0.100486	0.0
pl_sweep	505	pdav-N	50000	0.998075	0.000419012	0.100128	-0.0
pl_sweep	505	mixed	30000	0.999653	-0.000267597	0.0996907	0.0
pl_sweep	505	rot	20000	0.999467	-0.00122255	0.100459	0.0
pl_sweep	506	pdav-N	50000	0.998101	-0.000468768	0.0994403	-0.0
pl_sweep	506	mixed	30000	0.999654	-0.000187501	0.0995377	0.0
pl_sweep	506	rot	20000	0.999463	0.000233214	0.100848	0.0
pl_sweep	507	pdav-N	50000	0.998076	0.000212565	0.100101	-0.0
pl_sweep	507	mixed	30000	0.999649	-7.36213e-05	0.100222	0.0
pl_sweep	507	rot	20000	0.999469	-0.000439213	0.100254	0.0
pl_sweep	508	pdav-N	50000	0.998085	-0.000595443	0.0998453	-0.0
pl_sweep	508	mixed	30000	0.999655	0.000202725	0.0994277	0.0
pl_sweep	508	rot	20000	0.999466	0.000685736	0.100507	0.0
pl_sweep	509	pdav-N	50000	0.998083	-0.000653542	0.0999032	-0.0
pl_sweep	509	mixed	30000	0.999647	-0.000325459	0.100533	0.0
pl_sweep	509	rot	20000	0.999477	-0.000459854	0.0995125	0.0
pl_sweep	510	pdav-N	50000	0.998071	0.000357236	0.100221	-0.0
pl_sweep	510	mixed	30000	0.999654	0.000280198	0.0995781	0.0
pl_sweep	510	rot	20000	0.999479	-0.000404269	0.0992992	0.0
pl_sweep	511	pdav-N	50000	0.998068	-0.000237657	0.100309	-0.0
pl_sweep	511	mixed	30000	0.999653	0.000662745	0.0997537	0.0
pl_sweep	511	rot	20000	0.999469	-0.0012447	0.100202	0.0
pl_sweep	512	pdav-N	50000	0.998083	-0.000292579	0.0999055	-0.0
pl_sweep	512	mixed	30000	0.999652	0.000488786	0.0998472	0.0
pl_sweep	512	rot	20000	0.999465	-0.000867948	0.100677	0.0
pl_sweep	513	pdav-N	50000	0.998065	0.000429103	0.100371	-0.0
pl_sweep	513	mixed	30000	0.999653	-0.000938102	0.0996516	0.0
pl_sweep	513	rot	20000	0.999466	0.000588903	0.100504	0.0
pl_sweep	514	pdav-N	50000	0.998084	-0.00045831	0.0998899	-0.0
pl_sweep	514	mixed	30000	0.99965	-0.00133241	0.100195	0.0
pl_sweep	514	rot	20000	0.999472	3.04345e-05	0.0999933	0.0
pl_sweep	515	pdav-N	50000	0.998106	0.000964382	0.0992994	-0.0
pl_sweep	515	mixed	30000	0.999647	-9.95367e-05	0.100562	0.0
pl_sweep	515	rot	20000	0.999478	0.000993088	0.0994065	0.0
pl_sweep	516	pdav-N	50000	0.998115	-0.0001961	0.0990697	-0.0
pl_sweep	516	mixed	30000	0.999649	-0.000757639	0.100219	0.0
pl_sweep	516	rot	20000	0.999463	-0.000214021	0.100843	0.0
pl_sweep	517	pdav-N	50000	0.998078	0.000614007	0.100045	-0.0
pl_sweep	517	mixed	30000	0.999657	-0.00129836	0.0990579	0.0
pl_sweep	517	rot	20000	0.999468	-0.000144539	0.10032	0.0
pl_sweep	518	pdav-N	50000	0.998062	-0.000732004	0.100464	-0.0
pl_sweep	518	mixed	30000	0.999651	0.000173743	0.10001	0.0
pl_sweep	518	rot	20000	0.999463	-0.000716717	0.100822	0.0
pl_sweep	519	pdav-N	50000	0.998078	0.000604498	0.100047	-0.0
pl_sweep	519	mixed	30000	0.999649	-3.28693e-05	0.100328	0.0
pl_sweep	519	rot	20000	0.99947	-2.71812e-05	0.100174	0.0
pl_sweep	520	pdav-N	50000	0.998077	-0.000282007	0.100068	-0.0
pl_sweep	520	mixed	30000	0.999651	-0.000210192	0.10004	0.0
pl_sweep	520	rot	20000	0.99947	-0.00117498	0.1002	0.0
pl_sweep	521	pdav-N	50000	0.998086	-0.000680298	0.0998326	-0.0
pl_sweep	521	mixed	30000	0.999647	0.000422493	0.100552	0.0
pl_sweep	521	rot	20000	0.999463	-0.000129701	0.100798	0.0
pl_sweep	522	pdav-N	50000	0.99807	0.000249404	0.100256	-0.0
pl_sweep	522	mixed	30000	0.999647	-0.00057714	0.100613	0.0
pl_sweep	522	rot	20000	0.999474	-0.000275594	0.0997759	0.0
pl_sweep	523	pdav-N	50000	0.998102	-0.000578002	0.0994232	-0.0
pl_sweep	523	mixed	30000	0.999651	-0.000688959	0.0999539	0.0
pl_sweep	523	rot	20000	0.999475	-0.000841018	0.0996815	0.0
pl_sweep	524	pdav-N	50000	0.99808	0.000540566	0.0999947	-0.0
pl_sweep	524	mixed	30000	0.999656	0.00061647	0.0993014	0.0
pl_sweep	524	rot	20000	0.999471	0.000499823	0.100108	0.0
pl_sweep	525	pdav-N	50000	0.998061	-0.000275743	0.10048	-0.0
pl_sweep	525	mixed	30000	0.999653	0.000406597	0.0997535	0.0
pl_sweep	525	rot	20000	0.999472	-0.000473385	0.0999466	0.0
pl_sweep	526	pdav-N	50000	0.998068	0.000271834	0.100302	-0.0
pl_sweep	526	mixed	30000	0.999653	0.000546334	0.099771	0.0
pl_sweep	526	rot	20000	0.999475	0.00133054	0.099683	0.0
pl_sweep	527	pdav-N	50000	0.99808	0.000383631	0.0999976	-0.0
pl_sweep	527	mixed	30000	0.999654	-5.56743e-05	0.0995761	0.0
pl_sweep	527	rot	20000	0.999472	0.000352536	0.100009	0.0
pl_sweep	528	pdav-N	50000	0.998067	-0.000613294	0.100312	-0.0
pl_sweep	528	mixed	30000	0.999646	-0.000516255	0.100764	0.0
pl_sweep	528	rot	20000	0.999475	0.000722301	0.0996755	0.0
pl_sweep	529	pdav-N	50000	0.998076	0.000160585	0.100091	-0.0
pl_sweep	529	mixed	30000	0.999649	-0.00116431	0.100267	0.0
pl_sweep	529	rot	20000	0.999461	0.00140326	0.101007	0.0
pl_sweep	530	pdav-N	50000	0.998098	0.000156322	0.0995252	-0.0
pl_sweep	530	mixed	30000	0.999654	0.000201637	0.0996294	0.0
pl_sweep	530	rot	20000	0.999475	0.000331163	0.099692	0.0
pl_sweep	531	pdav-N	50000	0.998091	0.000308323	0.0997106	-0.0
pl_sweep	531	mixed	30000	0.999652	0.000258203	0.0998362	0.0
pl_sweep	531	rot	20000	0.999477	0.000214643	0.0994674	0.0
pl_sweep	532	pdav-N	50000	0.998098	-0.000255949	0.0995077	-0.0
pl_sweep	532	mixed	30000	0.999652	0.000467784	0.0998367	0.0
pl_sweep	532	rot	20000	0.999472	0.000178969	0.0999592	0.0
pl_sweep	533	pdav-N	50000	0.998084	2.8563e-05	0.0998906	-0.0
pl_sweep	533	mixed	30000	0.999649	-0.000760169	0.10022	0.0
pl_sweep	533	rot	20000	0.999474	0.000589244	0.0997875	0.0
pl_sweep	534	pdav-N	50000	0.9981	-0.000342923	0.0994699	-0.0
pl_sweep	534	mixed	30000	0.999655	-0.000483562	0.0994073	0.0
pl_sweep	534	rot	20000	0.99948	-3.82894e-05	0.0992351	0.0
pl_sweep	535	pdav-N	50000	0.99809	8.34754e-05	0.0997227	-0.0
pl_sweep	535	mixed	30000	0.99965	0.00140465	0.100179	0.0
pl_sweep	535	rot	20000	0.99947	-0.00107704	0.100118	0.0
pl_sweep	536	pdav-N	50000	0.998063	0.000130926	0.100433	-0.0
pl_sweep	536	mixed	30000	0.999653	0.00137807	0.0997287	0.0
pl_sweep	536	rot	20000	0.99947	-0.000992534	0.100163	0.0
pl_sweep	537	pdav-N	50000	0.998056	0.000190478	0.100618	-0.0
pl_sweep	537	mixed	30000	0.999655	0.000482171	0.0993833	0.0
pl_sweep	537	rot	20000	0.999479	0.000126735	0.0993281	0.0
pl_sweep	538	pdav-N	50000	0.998083	-0.00046228	0.0999167	-0.0
pl_sweep	538	mixed	30000	0.999655	-0.000437655	0.099364	0.0
pl_sweep	538	rot	20000	0.999475	0.000368488	0.0996598	0.0
pl_sweep	539	pdav-N	50000	0.998076	0.000537061	0.100091	-0.0
pl_sweep	539	mixed	30000	0.999651	0.000733394	0.100019	0.0
pl_sweep	539	rot	20000	0.999461	-0.000730704	0.100982	0.0
pl_sweep	540	pdav-N	50000	0.998076	-0.000956826	0.100088	-0.0
pl_sweep	540	mixed	30000	0.999654	1.06467e-05	0.0995679	0.0
pl_sweep	540	rot	20000	0.99947	-0.000278954	0.100155	0.0
pl_sweep	541	pdav-N	50000	0.998096	5.29605e-05	0.099568	-0.0
pl_sweep	541	mixed	30000	0.999648	0.00042578	0.10037	0.0
pl_sweep	541	rot	20000	0.999482	-0.000879648	0.0989948	0.0
pl_sweep	542	pdav-N	50000	0.9981	-6.89206e-05	0.0994744	-0.0
pl_sweep	542	mixed	30000	0.999647	0.000331263	0.100587	0.0
pl_sweep	542	rot	20000	0.99947	0.000433418	0.100182	0.0
pl_sweep	543	pdav-N	50000	0.998067	-6.61421e-05	0.100337	-0.0
pl_sweep	543	mixed	30000	0.999645	0.000307135	0.100841	0.0
pl_sweep	543	rot	20000	0.999479	-0.000480582	0.0993199	0.0
pl_sweep	544	pdav-N	50000	0.998094	-3.72834e-06	0.0996132	-0.0
pl_sweep	544	mixed	30000	0.999649	-0.000374366	0.100338	0.0
pl_sweep	544	rot	20000	0.999468	-0.000103007	0.100389	0.0
pl_sweep	545	pdav-N	50000	0.998085	-0.00106022	0.099853	-0.0
pl_sweep	545	mixed	30000	0.999653	-0.00123924	0.0997184	0.0
pl_sweep	545	rot	20000	0.999464	-0.000532583	0.100698	0.0
pl_sweep	546	pdav-N	50000	0.998092	0.000489237	0.0996819	-0.0
pl_sweep	546	mixed	30000	0.999648	-0.000210317	0.100448	0.0
pl_sweep	546	rot	20000	0.999472	0.00042405	0.0999953	0.0
pl_sweep	547	pdav-N	50000	0.998069	0.000799797	0.100277	-0.0
pl_sweep	547	mixed	30000	0.999652	-0.00133749	0.099825	0.0
pl_sweep	547	rot	20000	0.999467	-0.000944168	0.100456	0.0
pl_sweep	548	pdav-N	50000	0.998092	-0.000399496	0.0996809	-0.0
pl_sweep	548	mixed	30000	0.999644	0.00045253	0.100932	0.0
pl_sweep	548	rot	20000	0.999469	-0.000105446	0.100247	0.0
pl_sweep	549	pdav-N	50000	0.998073	-0.000766054	0.100176	-0.0
pl_sweep	549	mixed	30000	0.999655	-6.07039e-05	0.0993577	0.0
pl_sweep	549	rot	20000	0.999474	-5.242e-06	0.09979	0.0
pl_sweep	550	pdav-N	50000	0.998094	-0.000339509	0.0996295	-0.0
pl_sweep	550	mixed	30000	0.999651	0.000289307	0.100062	0.0
pl_sweep	550	rot	20000	0.999482	0.000818496	0.0990561	0.0
pl_sweep	551	pdav-N	50000	0.998072	0.000532282	0.100195	-0.0
pl_sweep	551	mixed	30000	0.999649	0.000509701	0.100288	0.0
pl_sweep	551	rot	20000	0.999467	0.00152324	0.100454	0.0
pl_sweep	552	pdav-N	50000	0.998064	-9.80858e-05	0.100401	-0.0
pl_sweep	552	mixed	30000	0.999648	-0.000627928	0.100477	0.0
pl_sweep	552	rot	20000	0.999477	0.000289004	0.0995012	0.0
pl_sweep	553	pdav-N	50000	0.998105	0.000842543	0.099337	-0.0
pl_sweep	553	mixed	30000	0.999649	-0.000160479	0.100268	0.0
pl_sweep	553	rot	20000	0.999472	-0.000225647	0.0999295	0.0
pl_sweep	554	pdav-N	50000	0.998073	-0.000184614	0.100162	-0.0
pl_sweep	554	mixed	30000	0.999655	-0.000638668	0.0993816	0.0
pl_sweep	554	rot	20000	0.999465	-0.000159999	0.100649	0.0
pl_sweep	555	pdav-N	50000	0.998063	0.000159063	0.100424	-0.0
pl_sweep	555	mixed	30000	0.99965	0.000141941	0.100128	0.0
pl_sweep	555	rot	20000	0.999477	-0.000168634	0.0994833	0.0
pl_sweep	556	pdav-N	50000	0.998095	-0.000350085	0.0995997	-0.0
pl_sweep	556	mixed	30000	0.999651	-0.000394225	0.100007	0.0
pl_sweep	556	rot	20000	0.999474	-0.00215646	0.099796	0.0
pl_sweep	557	pdav-N	50000	0.998069	-0.000606732	0.100276	-0.0
pl_sweep	557	mixed	30000	0.999649	0.000328121	0.100288	0.0
pl_sweep	557	rot	20000	0.999472	0.000646485	0.0999609	0.0
pl_sweep	558	pdav-N	50000	0.998082	0.000674463	0.0999355	-0.0
pl_sweep	558	mixed	30000	0.999652	0.000495327	0.0998864	0.0
pl_sweep	558	rot	20000	0.99947	-0.000116658	0.10014	0.0
pl_sweep	559	pdav-N	50000	0.998078	-0.00021915	0.100048	-0.0
pl_sweep	559	mixed	30000	0.999646	-0.000619243	0.100673	0.0
pl_sweep	559	rot	20000	0.999478	-0.00119697	0.0993982	0.0
pl_sweep	560	pdav-N	50000	0.998085	0.000479739	0.09986	-0.0
pl_sweep	560	mixed	30000	0.999651	0.000146803	0.100001	0.0
pl_sweep	560	rot	20000	0.999474	0.000683287	0.0997915	0.0
pl_sweep	561	pdav-N	50000	0.998079	-0.000232683	0.100017	-0.0
pl_sweep	561	mixed	30000	0.999652	0.000433504	0.099814	0.0
pl_sweep	561	rot	20000	0.999474	-0.00119973	0.0997625	0.0
pl_sweep	562	pdav-N	50000	0.998086	3.39866e-05	0.0998204	-0.0
pl_sweep	562	mixed	30000	0.99965	-0.00127708	0.100077	0.0
pl_sweep	562	rot	20000	0.999481	0.000135381	0.0991204	0.0
pl_sweep	563	pdav-N	50000	0.998087	2.60188e-05	0.0998091	-0.0
pl_sweep	563	mixed	30000	0.999655	-4.63648e-05	0.0993848	0.0
pl_sweep	563	rot	20000	0.999467	0.00068153	0.100464	0.0
pl_sweep	564	pdav-N	50000	0.998068	0.000463006	0.100306	-0.0
pl_sweep	564	mixed	30000	0.999654	-0.000320086	0.0996191	0.0
pl_sweep	564	rot	20000	0.999473	-0.000721218	0.0998489	0.0
pl_sweep	565	pdav-N	50000	0.998087	-0.000240896	0.0998108	-0.0
pl_sweep	565	mixed	30000	0.999645	-0.000338694	0.100806	0.0
pl_sweep	565	rot	20000	0.999476	-0.00189498	0.0996071	0.0
pl_sweep	566	pdav-N	50000	0.998073	0.000828494	0.100169	-0.0
pl_sweep	566	mixed	30000	0.999649	0.000775386	0.100211	0.0
pl_sweep	566	rot	20000	0.999465	0.000434491	0.100615	0.0
pl_sweep	567	pdav-N	50000	0.998081	0.000393923	0.0999692	-0.0
pl_sweep	567	mixed	30000	0.999651	0.000610966	0.0999693	0.0
pl_sweep	567	rot	20000	0.999473	-0.00023362	0.099835	0.0
pl_sweep	568	pdav-N	50000	0.998094	0.000140981	0.0996106	-0.0
pl_sweep	568	mixed	30000	0.99965	-3.66775e-06	0.100139	0.0
pl_sweep	568	rot	20000	0.999467	-0.000422628	0.100434	0.0
pl_sweep	569	pdav-N	50000	0.998091	-4.54545e-05	0.0996944	-0.0
pl_sweep	569	mixed	30000	0.999647	0.000875926	0.100589	0.0
pl_sweep	569	rot	20000	0.999479	-0.000111071	0.0993503	0.0
pl_sweep	570	pdav-N	50000	0.998091	0.000529171	0.0996914	-0.0
pl_sweep	570	mixed	30000	0.999649	-0.000170774	0.100223	0.0
pl_sweep	570	rot	20000	0.999466	0.000228053	0.100542	0.0
pl_sweep	571	pdav-N	50000	0.998093	-0.000304376	0.0996554	-0.0
pl_sweep	571	mixed	30000	0.99965	0.000284924	0.100086	0.0
pl_sweep	571	rot	20000	0.999475	0.000787316	0.0996442	0.0
pl_sweep	572	pdav-N	50000	0.998095	0.000244918	0.0995891	-0.0
pl_sweep	572	mixed	30000	0.999653	0.00104982	0.0997208	0.0
pl_sweep	572	rot	20000	0.99948	-0.00132195	0.0992294	0.0
pl_sweep	573	pdav-N	50000	0.998089	7.06968e-05	0.0997505	-0.0
pl_sweep	573	mixed	30000	0.999653	0.000599891	0.0997039	0.0
pl_sweep	573	rot	20000	0.999483	0.000184311	0.0989669	0.0
pl_sweep	574	pdav-N	50000	0.998075	0.000100362	0.100107	-0.0
pl_sweep	574	mixed	30000	0.999651	-1.43511e-05	0.0999278	0.0
pl_sweep	574	rot	20000	0.999479	0.00017638	0.0993275	0.0
pl_sweep	575	pdav-N	50000	0.998078	-0.00108808	0.100032	-0.0
pl_sweep	575	mixed	30000	0.999654	0.000112344	0.0996325	0.0
pl_sweep	575	rot	20000	0.999478	0.000488126	0.0994318	0.0
pl_sweep	576	pdav-N	50000	0.998091	0.000115298	0.0996932	-0.0
pl_sweep	576	mixed	30000	0.999651	0.000559378	0.100062	0.0
pl_sweep	576	rot	20000	0.999467	-0.000987437	0.100427	0.0
pl_sweep	577	pdav-N	50000	0.998098	3.76988e-05	0.0995173	-0.0
pl_sweep	577	mixed	30000	0.999643	0.000565223	0.101112	0.0
pl_sweep	577	rot	20000	0.999471	-0.000322221	0.10007	0.0
pl_sweep	578	pdav-N	50000	0.99808	0.000354434	0.0999953	-0.0
pl_sweep	578	mixed	30000	0.999653	-0.00130404	0.0996595	0.0
pl_sweep	578	rot	20000	0.999474	-0.000588498	0.0997952	0.0
pl_sweep	579	pdav-N	50000	0.998093	0.000250596	0.0996375	-0.0
pl_sweep	579	mixed	30000	0.999652	-0.000621335	0.0998763	0.0
pl_sweep	579	rot	20000	0.999469	-0.000902318	0.100233	0.0
pl_sweep	580	pdav-N	50000	0.998061	0.000170836	0.100472	-0.0
pl_sweep	580	mixed	30000	0.999649	-0.00045994	0.100309	0.0
pl_sweep	580	rot	20000	0.999471	0.000731801	0.100019	0.0
pl_sweep	581	pdav-N	50000	0.998058	0.000101582	0.100549	-0.0
pl_sweep	581	mixed	30000	0.999653	0.000324149	0.0997597	0.0
pl_sweep	581	rot	20000	0.999461	-0.000302587	0.101016	0.0
pl_sweep	582	pdav-N	50000	0.998065	0.000162069	0.10038	-0.0
pl_sweep	582	mixed	30000	0.99965	-0.00112264	0.100113	0.0
pl_sweep	582	rot	20000	0.999474	-0.000832604	0.0997692	0.0
pl_sweep	583	pdav-N	50000	0.998056	0.000502246	0.100619	-0.0
pl_sweep	583	mixed	30000	0.999649	-0.000264447	0.10021	0.0
pl_sweep	583	rot	20000	0.999473	0.000345594	0.0998408	0.0
pl_sweep	584	pdav-N	50000	0.998079	-0.000415365	0.100014	-0.0
pl_sweep	584	mixed	30000	0.999652	-0.000538594	0.0999072	0.0
pl_sweep	584	rot	20000	0.999464	-0.000363447	0.100683	0.0
pl_sweep	585	pdav-N	50000	0.998077	0.000395531	0.100073	-0.0
pl_sweep	585	mixed	30000	0.999651	0.000206955	0.0999784	0.0
pl_sweep	585	rot	20000	0.99947	-0.000201571	0.100206	0.0
pl_sweep	586	pdav-N	50000	0.998064	-1.52689e-05	0.10039	-0.0
pl_sweep	586	mixed	30000	0.999646	0.000580067	0.100727	0.0
pl_sweep	586	rot	20000	0.999477	-0.000758267	0.0994786	0.0
pl_sweep	587	pdav-N	50000	0.998085	0.000265393	0.0998452	-0.0
pl_sweep	587	mixed	30000	0.99965	-0.000348069	0.100187	0.0
pl_sweep	587	rot	20000	0.999473	0.000195099	0.0998571	0.0
pl_sweep	588	pdav-N	50000	0.998085	0.000152523	0.0998503	-0.0
pl_sweep	588	mixed	30000	0.999649	-0.000163202	0.100264	0.0
pl_sweep	588	rot	20000	0.999464	0.000707355	0.10071	0.0
pl_sweep	589	pdav-N	50000	0.998054	8.88356e-06	0.100671	-0.0
pl_sweep	589	mixed	30000	0.999653	-2.68344e-05	0.09968	0.0
pl_sweep	589	rot	20000	0.999469	0.000340101	0.100245	0.0
pl_sweep	590	pdav-N	50000	0.998085	0.000370605	0.0998699	-0.0
pl_sweep	590	mixed	30000	0.999649	0.000142312	0.100209	0.0
pl_sweep	590	rot	20000	0.99947	0.000702746	0.100117	0.0
pl_sweep	591	pdav-N	50000	0.998072	-0.000198348	0.100204	-0.0
pl_sweep	591	mixed	30000	0.999653	-0.00019346	0.0996465	0.0
pl_sweep	591	rot	20000	0.999478	-8.93867e-05	0.0993731	0.0
pl_sweep	592	pdav-N	50000	0.998059	0.000132481	0.100534	-0.0
pl_sweep	592	mixed	30000	0.99965	0.000282281	0.100141	0.0
pl_sweep	592	rot	20000	0.999473	-0.000299138	0.0998952	0.0
pl_sweep	593	pdav-N	50000	0.99809	0.000423862	0.0997195	-0.0
pl_sweep	593	mixed	30000	0.999646	0.000789416	0.100657	0.0
pl_sweep	593	rot	20000	0.999482	-3.86034e-05	0.0990374	0.0
pl_sweep	594	pdav-N	50000	0.998072	-0.000389069	0.100198	-0.0
pl_sweep	594	mixed	30000	0.99965	-0.000508317	0.100117	0.0
pl_sweep	594	rot	20000	0.999472	-0.000935795	0.10001	0.0
pl_sweep	595	pdav-N	50000	0.998085	-0.000137412	0.0998447	-0.0
pl_sweep	595	mixed	30000	0.999649	-0.00103313	0.100262	0.0
pl_sweep	595	rot	20000	0.999469	-0.000422599	0.100275	0.0
pl_sweep	596	pdav-N	50000	0.99808	0.000245538	0.0999839	-0.0
pl_sweep	596	mixed	30000	0.999657	-0.00099968	0.0991797	0.0
pl_sweep	596	rot	20000	0.999477	0.000900505	0.0995263	0.0
pl_sweep	597	pdav-N	50000	0.998072	-0.000161515	0.100201	-0.0
pl_sweep	597	mixed	30000	0.999652	0.00027416	0.0999171	0.0
pl_sweep	597	rot	20000	0.999478	-0.000593304	0.0994266	0.0
pl_sweep	598	pdav-N	50000	0.998079	5.80696e-06	0.100003	-0.0
pl_sweep	598	mixed	30000	0.999657	4.74738e-05	0.0990999	0.0
pl_sweep	598	rot	20000	0.99947	-0.00015053	0.100149	0.0
pl_sweep	599	pdav-N	50000	0.998056	-0.000309799	0.100602	-0.0
pl_sweep	599	mixed	30000	0.999648	0.000370659	0.100388	0.0
pl_sweep	599	rot	20000	0.999465	0.00178105	0.100592	0.0
pl_sweep	600	pdav-N	50000	0.99809	-0.000882027	0.0997215	-0.0
pl_sweep	600	mixed	30000	0.999653	0.000121582	0.099723	0.0
pl_sweep	600	rot	20000	0.999471	0.00117775	0.100087	0.0
pl_sweep	601	pdav-N	50000	0.998076	-0.000364979	0.100093	-0.0
pl_sweep	601	mixed	30000	0.999648	-0.00105467	0.100404	0.0
pl_sweep	601	rot	20000	0.999479	0.000811824	0.0993254	0.0
pl_sweep	602	pdav-N	50000	0.99809	-0.000387055	0.0997373	-0.0
pl_sweep	602	mixed	30000	0.99965	-0.000615704	0.100181	0.0
pl_sweep	602	rot	20000	0.999475	-0.000923541	0.0996474	0.0
pl_sweep	603	pdav-N	50000	0.998097	-0.000374586	0.0995339	-0.0
pl_sweep	603	mixed	30000	0.999651	-0.0002337	0.0999462	0.0
pl_sweep	603	rot	20000	0.999471	-5.20449e-05	0.100028	0.0
pl_sweep	604	pdav-N	50000	0.99807	-0.000119495	0.100249	-0.0
pl_sweep	604	mixed	30000	0.99965	-0.00121891	0.100168	0.0
pl_sweep	604	rot	20000	0.999472	-0.000464777	0.0999532	0.0
pl_sweep	605	pdav-N	50000	0.998069	0.000567339	0.100282	-0.0
pl_sweep	605	mixed	30000	0.99965	-0.000314934	0.100078	0.0
pl_sweep	605	rot	20000	0.999469	0.000634044	0.100242	0.0
pl_sweep	606	pdav-N	50000	0.998083	0.000729835	0.099909	-0.0
pl_sweep	606	mixed	30000	0.999649	0.000415173	0.100237	0.0
pl_sweep	606	rot	20000	0.999472	-5.58007e-05	0.0999749	0.0
pl_sweep	607	pdav-N	50000	0.998086	-0.000115557	0.0998346	-0.0
pl_sweep	607	mixed	30000	0.999645	-0.000441176	0.100808	0.0
pl_sweep	607	rot	20000	0.999474	0.000811276	0.0997989	0.0
pl_sweep	608	pdav-N	50000	0.998056	0.00104236	0.100608	-0.0
pl_sweep	608	mixed	30000	0.99965	-0.000585606	0.100117	0.0
pl_sweep	608	rot	20000	0.99947	-0.00117457	0.100142	0.0
pl_sweep	609	pdav-N	50000	0.998083	0.000934478	0.0999166	-0.0
pl_sweep	609	mixed	30000	0.999651	-0.000239518	0.0999502	0.0
pl_sweep	609	rot	20000	0.999475	4.14967e-05	0.0996411	0.0
pl_sweep	610	pdav-N	50000	0.998082	0.000342398	0.0999302	-0.0
pl_sweep	610	mixed	30000	0.99965	-0.000943071	0.100082	0.0
pl_sweep	610	rot	20000	0.999474	-0.00047628	0.0998184	0.0
pl_sweep	611	pdav-N	50000	0.998104	-0.00104709	0.0993444	-0.0
pl_sweep	611	mixed	30000	0.999652	-0.00014647	0.0998092	0.0
pl_sweep	611	rot	20000	0.999476	-0.00100942	0.0995443	0.0
pl_sweep	612	pdav-N	50000	0.998099	-0.000453329	0.099494	-0.0
pl_sweep	612	mixed	30000	0.999653	6.7165e-05	0.0997108	0.0
pl_sweep	612	rot	20000	0.999461	0.000586274	0.100966	0.0
pl_sweep	613	pdav-N	50000	0.998087	0.000158345	0.0997986	-0.0
pl_sweep	613	mixed	30000	0.999651	-0.000854535	0.0999761	0.0
